Date,FXI_MCHI,FXI_KWEB,MCHI_KWEB,SYNC_INDEX
2023-08-28,0.9914671400736466,0.9563843108453667,0.9695302665800757,0.9724605724996963
2023-08-29,0.9913514042540462,0.9569223468823301,0.9699466652490616,0.972740138795146
2023-08-30,0.9913498657725391,0.9566806827564085,0.9697398778357348,0.9725901421215609
2023-08-31,0.9914199398240409,0.9568586956369493,0.9696675415984032,0.9726487256864645
2023-09-01,0.9913629465820415,0.9566301197752437,0.9695606426425918,0.9725179029999591
2023-09-05,0.9913084715976582,0.9562240767660405,0.9687611440091022,0.9720978974576003
2023-09-06,0.9911931207744895,0.9559366327312261,0.9688384001642668,0.9719893845566608
2023-09-07,0.9912793716740108,0.9570764444969687,0.9697863594079914,0.9727140585263236
2023-09-08,0.991270774874171,0.9568886438093144,0.9696646059436828,0.9726080082090561
2023-09-11,0.9909165626238406,0.9572788948416335,0.9697382935789636,0.9726445836814793
2023-09-12,0.9909985632717135,0.9572490894507375,0.9696907110862396,0.9726461212695635
2023-09-13,0.9919444350295811,0.9600241189623857,0.9700467643901055,0.9740051061273575
2023-09-14,0.9918382913539435,0.9596345558545303,0.9699332782238967,0.9738020418107901
2023-09-15,0.992147736800317,0.9628212737710743,0.971285820234795,0.9754182769353954
2023-09-18,0.9919493794183022,0.9625261885614408,0.9710691947030212,0.9751815875609214
2023-09-19,0.9918576794126028,0.9626539465103798,0.9710289011136871,0.9751801756788899
2023-09-20,0.9918965438950879,0.9646848604092997,0.9741415333210981,0.976907645875162
2023-09-21,0.9917978433088571,0.964303409119145,0.9741302463620107,0.9767438329300043
2023-09-22,0.9915956490023363,0.9620865064592122,0.972525146150598,0.9754024338707156
2023-09-25,0.9916212323272673,0.9606112050221586,0.971253194128485,0.9744952104926371
2023-09-26,0.9917505877832202,0.9618943523735647,0.9718847083136108,0.9751765494901319
2023-09-27,0.9921051210999777,0.9669173767117599,0.974232906097085,0.9777518013029409
2023-09-28,0.9919367560154617,0.9667739148526702,0.9744660036786571,0.977725558182263
2023-09-29,0.9918445801931246,0.9666239076183428,0.9743300276918969,0.9775995051677882
2023-10-02,0.9915893356308836,0.9661040617609857,0.9739825299346115,0.9772253091088269
2023-10-03,0.9915095149190419,0.9662035531998369,0.9744062269093231,0.977373098342734
2023-10-04,0.9913932163679405,0.9661933590374376,0.9746376520394615,0.9774080758149465
2023-10-05,0.9914395205154112,0.9658959167773563,0.9740934790615323,0.9771429721180999
2023-10-06,0.9911548469639742,0.9651932621511086,0.9739164900146414,0.9767548663765747
2023-10-09,0.9912120140629787,0.9652981477711527,0.9738904849687726,0.9768002156009681
2023-10-10,0.9908565071042092,0.9668488724880231,0.9743684405172159,0.9773579400364828
2023-10-11,0.9905920412783136,0.9666519760122385,0.9742861014967572,0.9771767062624365
2023-10-12,0.9908407833151281,0.9654906206536422,0.9733360881930737,0.9765558307206147
2023-10-13,0.9912980853443379,0.9651223550298051,0.974691701000022,0.977037380458055
2023-10-16,0.9910558979096692,0.9652516443022999,0.9749112178787567,0.9770729200302419
2023-10-17,0.9911170225103817,0.9650382144743598,0.9747607916409359,0.9769720095418924
2023-10-18,0.9912618712343766,0.9653180027134513,0.9749332813140638,0.9771710517539639
2023-10-19,0.9913015738624265,0.9651604591255246,0.9751832510695048,0.9772150946858186
2023-10-20,0.9915360437407769,0.96479067224521,0.9746295859998853,0.9769854339952907
2023-10-23,0.9916071873720083,0.9652096648885088,0.9744963607836794,0.9771044043480656
2023-10-24,0.9917615109488054,0.9672028708723214,0.9761678569859765,0.9783774129357011
2023-10-25,0.9916946057876388,0.9676587094338118,0.9765579475842706,0.978637087601907
2023-10-26,0.9910742877938794,0.9653387596989506,0.9748625542424278,0.977091867245086
2023-10-27,0.9911472414947495,0.9653426396463209,0.9748570292379524,0.9771156367930076
2023-10-30,0.9910325053122535,0.964512901117755,0.9729472795305946,0.9761642286535345
2023-10-31,0.9910373910805357,0.964286456586653,0.9728161864121685,0.9760466780264524
2023-11-01,0.9909989771904972,0.9643060114568877,0.9727076721395179,0.9760042202623009
2023-11-02,0.9909066827976687,0.9636707895003375,0.9721731659773967,0.9755835460918009
2023-11-03,0.9906358204880611,0.9639029288858472,0.9730159335710327,0.9758515609816469
2023-11-06,0.9903246447226925,0.9635625334447081,0.9724341557395098,0.975440444635637
2023-11-07,0.9901773128081772,0.9642677845650832,0.9737483358017993,0.9760644777250199
2023-11-08,0.990092023339035,0.9630832360915208,0.9727469806466332,0.975307413359063
2023-11-09,0.9902707628832524,0.9636880457519085,0.9729735789184035,0.9756441291845214
2023-11-10,0.9900751741966267,0.9628937084135711,0.9722160242768487,0.9750616356290155
2023-11-13,0.9898259821298783,0.9622597486607727,0.9718424771449024,0.9746427359785178
2023-11-14,0.989657058794873,0.9621421976456204,0.9700366224196153,0.9739452929533696
2023-11-15,0.9899532233957647,0.9630698759246253,0.9704923991859397,0.9745051661687766
2023-11-16,0.9902911076645958,0.9616994129529776,0.9696559140267345,0.973882144881436
2023-11-17,0.9900875265848165,0.9608970793752201,0.9691326792814123,0.9733724284138162
2023-11-20,0.9901264972414009,0.9612389293184408,0.9696356402936451,0.9736670222844955
2023-11-21,0.990222934414807,0.9617608365017017,0.9699980884010501,0.9739939531058529
2023-11-22,0.989352492791824,0.9619278027209212,0.9700927093335713,0.9737910016154387
2023-11-24,0.9893155980367568,0.9605549815444311,0.9698425826523479,0.9732377207445119
2023-11-27,0.9894115635953796,0.9608793807226116,0.9699758553706356,0.9734222665628756
2023-11-28,0.985168687385986,0.9545188171772397,0.9698838810705566,0.9698571285445942
2023-11-29,0.9848919602038756,0.9540841189928849,0.9700572069385485,0.969677762045103
2023-11-30,0.9846946076288955,0.9568902825530722,0.9732454829917104,0.971610124391226
2023-12-01,0.9846299459232827,0.9566606816526967,0.9729075437564386,0.9713993904441393
2023-12-04,0.9842228700027318,0.9570164849417114,0.9728304433020237,0.9713565994154889
2023-12-05,0.9819302654580803,0.94904629036716,0.9649437352464415,0.9653067636905606
2023-12-06,0.9822220331491891,0.9497883044937127,0.9649755413435412,0.9656619596621475
2023-12-07,0.9817089385433191,0.9488721287042393,0.9640192084271116,0.9648667585582232
2023-12-08,0.9810816044781403,0.9474181404069792,0.9630177289129214,0.9638391579326804
2023-12-11,0.979864443488319,0.9454067160588158,0.9613467963868154,0.9622059853113166
2023-12-12,0.9799653018953056,0.9463653522614724,0.9615584935103961,0.9626297158890581
2023-12-13,0.9811256481824586,0.9485111849235565,0.961341825739139,0.9636595529483847
2023-12-14,0.9809353732779474,0.9479038742215318,0.9610642622313662,0.9633011699102818
2023-12-15,0.9808513847561824,0.9478138416789035,0.9609358176703992,0.9632003480351616
2023-12-18,0.9808077640644801,0.947652192128578,0.9605003231273468,0.9629867597734684
2023-12-19,0.9801183502572498,0.9450344329228766,0.9584033317411718,0.9611853716404326
2023-12-20,0.9808499167971808,0.9467295753508967,0.9593103863585066,0.9622966261688614
2023-12-21,0.9812746749789948,0.9473535833544278,0.9602095748172317,0.9629459443835513
2023-12-22,0.9815300921636967,0.9483149492314789,0.9614730235930173,0.9637726883293976
2023-12-26,0.9817451969599793,0.9483326774677351,0.9618722164065855,0.9639833636114333
2023-12-27,0.9811601300585714,0.9469645971919176,0.9607638153065484,0.9629628475190125
2023-12-28,0.9817629133552769,0.94806243188926,0.9618206724471817,0.9638820058972395
2023-12-29,0.9819706618626071,0.9479553967761134,0.9622244748048924,0.9640501778145376
2024-01-02,0.9827521471387524,0.949648496854768,0.9630991244332293,0.9651665894755833
2024-01-03,0.9830861427842092,0.9496294092696183,0.9634197003605482,0.9653784174714586
2024-01-04,0.9832246509133451,0.9498617015384108,0.9636766265102883,0.9655876596540147
2024-01-05,0.9824761124100772,0.9480759639822242,0.9628966680312883,0.9644829148078632
2024-01-08,0.9824796541798102,0.9473341838485089,0.9619255621471444,0.963913133391821
2024-01-09,0.9822940738124611,0.9466114716570253,0.9619552891809814,0.9636202782168226
2024-01-10,0.982172523526347,0.9463248563530826,0.9618488050594376,0.9634487283129557
2024-01-11,0.981780693816075,0.9456563833544468,0.9610420968629834,0.9628263913445018
2024-01-12,0.9816492208998054,0.9465779698340396,0.9622968225729247,0.96350800443559
2024-01-16,0.9824844036065704,0.9490757701579222,0.9639713425442908,0.9651771721029277
2024-01-17,0.9828474658152588,0.9492078395079233,0.962984796581612,0.965013367301598
2024-01-18,0.982915961869637,0.948282750187228,0.9618206004345742,0.9643397708304797
2024-01-19,0.9828753439822258,0.9470998235512647,0.961453428684929,0.9638095320728065
2024-01-22,0.9830143357556638,0.9486399925587438,0.9620063537048787,0.9645535606730955
2024-01-23,0.9841578626212313,0.9521929878147588,0.9647962408492073,0.9670490304283992
2024-01-24,0.9847682777212154,0.953565099009024,0.9655914112887475,0.9679749293396623
2024-01-25,0.9848138698622201,0.952593121377948,0.9635993948148788,0.9670021286850156
2024-01-26,0.9848651941889117,0.9526574035489604,0.963669899414464,0.9670641657174454
2024-01-29,0.984515439693847,0.9517400611210175,0.9641858117793308,0.9668137708647317
2024-01-30,0.9842263105489544,0.9527235396152964,0.9647705302219725,0.9672401267954077
2024-01-31,0.9840010011435845,0.9515935299127471,0.9638688569807256,0.9664877960123524
2024-02-01,0.9831611725369006,0.949223654756665,0.961955171519528,0.9647799996043646
2024-02-02,0.9832606045685807,0.9511651341332408,0.9639405864239375,0.966122108375253
2024-02-05,0.982514024225336,0.9481063119432198,0.9632552043857772,0.9646251801847777
2024-02-06,0.9843787416439883,0.9538896904476426,0.967184900299392,0.968484444130341
2024-02-07,0.9839690607936324,0.9544429784491987,0.9673018196319995,0.9685712862916103
2024-02-08,0.9840832355738741,0.9540648961266044,0.9673185725702174,0.9684889014235653
2024-02-09,0.9841372217032716,0.9547238009254628,0.9677318870878469,0.9688643032388603
2024-02-12,0.9840214359168459,0.9545799447405288,0.9677957930745865,0.9687990579106538
2024-02-13,0.9842553554533562,0.9552475157168453,0.9683102037708908,0.9692710249803641
2024-02-14,0.9843888910334773,0.9553117547480431,0.9674205935339537,0.9690404131051581
2024-02-15,0.9843322432361274,0.9552772901940119,0.9668120895963467,0.9688072076754953
2024-02-16,0.9842324763594545,0.9547991801479854,0.9651707866463738,0.9680674810512713
2024-02-20,0.9840497210626996,0.9526111694251488,0.9648183348653497,0.9671597417843993
2024-02-21,0.9839063052950205,0.950176243905995,0.9640833954350033,0.9660553148786729
2024-02-22,0.9840079253863775,0.9534256154798318,0.9660346020886078,0.9678227143182724
2024-02-23,0.9838051907499297,0.9535109910110906,0.9660396672883222,0.9677852830164474
2024-02-26,0.9839853906718857,0.9533400478964373,0.9658341949723702,0.9677198778468977
2024-02-27,0.9840657170593247,0.953465964197716,0.9660249349829773,0.9678522054133394
2024-02-28,0.9845813881362646,0.9534926173228387,0.9660814584154538,0.9680518212915189
2024-02-29,0.9842750614397487,0.9531644843013877,0.9657591561551627,0.9677329006320997
2024-03-01,0.9841463106152663,0.9536644400619091,0.9660012218657914,0.9679373241809889
2024-03-04,0.9843897406615222,0.9538327879136071,0.9656281005640789,0.9679502097130693
2024-03-05,0.9838226986598045,0.952462609161719,0.9640413839284635,0.9667755639166624
2024-03-06,0.9837570373096202,0.9517113966401154,0.964420778056684,0.9666297373354732
2024-03-07,0.983816822367286,0.9515720827059068,0.9643667335978533,0.9665852128903487
2024-03-08,0.9838039304947458,0.9513792209096995,0.9642764051519699,0.9664865188521384
2024-03-11,0.9842918988586975,0.9528325211523768,0.9665276614903527,0.9678840271671424
2024-03-12,0.984387730250196,0.9504202709161063,0.9645470489860879,0.96645168338413
2024-03-13,0.98440578796941,0.9499414639558406,0.9642987174694991,0.9662153231315833
2024-03-14,0.9843857485695979,0.950434040119897,0.964217951487436,0.9663459133923104
2024-03-15,0.9845621018782262,0.9509614910940699,0.9633311568573162,0.9662849166098707
2024-03-18,0.9843234213974372,0.9505835824426269,0.9636345526023707,0.966180518814145
2024-03-19,0.9843655259247172,0.950672971821447,0.9634505880593828,0.9661630286018491
2024-03-20,0.9843290311498061,0.9501081029083573,0.9634244341422895,0.9659538560668176
2024-03-21,0.9838124967083015,0.9484664009114544,0.9630543538482605,0.9651110838226722
2024-03-22,0.9838508299090528,0.9489790881314756,0.9633029598128765,0.965377625951135
2024-03-25,0.9836180752916455,0.9482906871841329,0.9630794171040149,0.9649960598599311
2024-03-26,0.9838774691779381,0.9469898375872718,0.9634995196537158,0.9647889421396418
2024-03-27,0.9835519127495104,0.9461127813801317,0.9629038450601276,0.9641895130632565
2024-03-28,0.9822784212855814,0.9434186937290956,0.961685346408762,0.9624608204744796
2024-04-01,0.9819853976680134,0.9435736227705688,0.9622404037067228,0.9625998080484349
2024-04-02,0.9815056138307753,0.9434420564383819,0.9618475873866468,0.9622650858852678
2024-04-03,0.9811306743133793,0.9426510768504835,0.9614236650078601,0.9617351387239076
2024-04-04,0.9817389985305314,0.9423141596347555,0.9614428587758975,0.9618320056470614
2024-04-05,0.9818445107330664,0.9432978240891396,0.9607174935964621,0.9619532761395561
2024-04-08,0.9817453970512897,0.9428022043967794,0.9604165141193225,0.9616547051891305
2024-04-09,0.9860017282999656,0.9497234898963491,0.9607519737659272,0.9654923973207473
2024-04-10,0.985865279899363,0.9509842828137135,0.9608789739198142,0.9659095122109637
2024-04-11,0.9861080625565752,0.9513473454887454,0.9608786175778756,0.9661113418743987
2024-04-12,0.986697790990828,0.9533431167076581,0.9626157213029762,0.9675522096671542
2024-04-15,0.9868832106699725,0.9512732202564198,0.9608046281578578,0.9663203530280834
2024-04-16,0.9869702530851303,0.9531940864504812,0.9644827347591078,0.9682156914315732
2024-04-17,0.9867763030628094,0.9531230632512819,0.9639646537478538,0.9679546733539817
2024-04-18,0.9867965458769701,0.9517346645616267,0.9636911844573562,0.9674074649653176
2024-04-19,0.9867288132023779,0.9519989375067665,0.9638713652783153,0.9675330386624865
2024-04-22,0.9868871813525752,0.9472458836327639,0.9624538450436627,0.9655289700096672
2024-04-23,0.9869686264735853,0.9465649809405184,0.9615061382672252,0.9650132485604429
2024-04-24,0.9871378620396754,0.9471591057620348,0.961979487499365,0.9654254851003584
2024-04-25,0.9871073081866548,0.9466527540757641,0.9615505877257262,0.9651035499960484
2024-04-26,0.986764049413082,0.9465552279522006,0.9623584961133023,0.9652259244928617
2024-04-29,0.9866815088914004,0.9441708062944332,0.9592071206506695,0.9633531452788344
2024-04-30,0.9869008371512213,0.9452850591719486,0.9600939489811664,0.964093281768112
2024-05-01,0.9864779543103617,0.9442128097786637,0.959439109854863,0.9633766246479628
2024-05-02,0.9872321346419582,0.9482072247910164,0.9631524988874739,0.9661972861068162
2024-05-03,0.9868732615629794,0.9463587724570681,0.9616066439424055,0.9649462259874843
2024-05-06,0.9868748034964061,0.9460239788950681,0.9612734391124004,0.9647240738346249
2024-05-07,0.9869740230958712,0.946452887356808,0.9609162940640912,0.964781068172257
2024-05-08,0.9864751100610735,0.9457596629099204,0.9604411424655408,0.9642253051455115
2024-05-09,0.9865762192336608,0.9463248448886341,0.9600653264653788,0.9643221301958912
2024-05-10,0.9859315138348147,0.9411456362902052,0.9574939358252348,0.9615236953167515
2024-05-13,0.9860429554507878,0.940454572073517,0.9570700015373225,0.9611891763538757
2024-05-14,0.9850417590823821,0.9400715038043717,0.9572199208073562,0.9607777278980366
2024-05-15,0.9852272677766456,0.9402652179916218,0.9571004108585701,0.9608642988756125
2024-05-16,0.9844144073174401,0.940403786844284,0.9574881492942057,0.9607687811519766
2024-05-17,0.9844847901055974,0.9409383677003706,0.9570822174322032,0.9608351250793904
2024-05-20,0.9845480992905243,0.9413468914489475,0.9573285030214859,0.9610744979203192
2024-05-21,0.9845893606597403,0.941760598113425,0.9580083191494674,0.9614527593075443
2024-05-22,0.9844521216810508,0.9419576497547136,0.9582364703440436,0.9615487472599359
2024-05-23,0.9841029786873262,0.9406765690973128,0.957290960756722,0.960690169513787
2024-05-24,0.9836525180944186,0.9396889908175383,0.9566182919500829,0.9599866002873466
2024-05-28,0.9836052447838374,0.9404226034582476,0.9574770472033227,0.9605016318151359
2024-05-29,0.9837255874575669,0.9408327529357219,0.9577696131550809,0.9607759845161232
2024-05-30,0.9834527395593264,0.9378038607117681,0.9564137133559084,0.9592234378756678
2024-05-31,0.9828264143661208,0.9354420839605596,0.9545209719699392,0.9575964900988732
2024-06-03,0.9823420427787746,0.9339388599689378,0.9534413877541941,0.9565740968339688
2024-06-04,0.9825426304464885,0.9333832211772715,0.9535839862506825,0.9565032792914808
2024-06-05,0.982378406969879,0.9331324307281275,0.9526815617812062,0.9560641331597375
2024-06-06,0.9829780918465176,0.9327477522784932,0.9515788914419039,0.9557682451889716
2024-06-07,0.9836779607105793,0.9337088044724128,0.952507499011435,0.9566314213981424
2024-06-10,0.9836206044263891,0.9347086259125325,0.9534801724361924,0.957269800925038
2024-06-11,0.9832710612140949,0.9355571141841997,0.9534562197319694,0.957428131710088
2024-06-12,0.9825394658760203,0.9340768160571369,0.9526925559670437,0.956436279300067
2024-06-13,0.9832751039673867,0.936012547431747,0.9525540950629021,0.957280582154012
2024-06-14,0.981358582481639,0.9283697062705887,0.9472336397771289,0.9523206428431189
2024-06-17,0.9817927889797554,0.9262524943462581,0.9459739697704036,0.9513397510321391
2024-06-18,0.9813778401691723,0.9258004405938643,0.9455122706360869,0.9508968504663745
2024-06-20,0.9792623417422293,0.9191215973562572,0.9441409789053844,0.9475083060012902
2024-06-21,0.9791134312920425,0.9177615983247545,0.9433203993775042,0.9467318096647671
2024-06-24,0.9782232912854335,0.9141903826312509,0.9413436664776675,0.9445857801314507
2024-06-25,0.9776596466783366,0.9137886904626011,0.9425078896556836,0.9446520755988738
2024-06-26,0.9775783015975775,0.9138744824798086,0.9424566971916606,0.9446364937563491
2024-06-27,0.9785950122606052,0.9167207330765108,0.9461743356770452,0.9471633603380538
2024-06-28,0.9785999613673976,0.9153589104997197,0.9449491027511427,0.9463026582060866
2024-07-01,0.978333311387605,0.9189734585009254,0.9464053274808094,0.9479040324564466
2024-07-02,0.9773479108291419,0.917867477024815,0.9462613919009001,0.9471589265849523
2024-07-03,0.9778516224456497,0.9177320465985048,0.9464648059910695,0.9473494916784081
2024-07-05,0.9781484660037614,0.919389970619241,0.9480326754066698,0.9485237040098907
2024-07-08,0.9779336736562984,0.9197221127096475,0.9480977352044189,0.9485845071901217
2024-07-09,0.9760837206749932,0.9178154894356355,0.9483637823764476,0.9474209974956921
2024-07-10,0.9765932962735705,0.9177404069372461,0.9481993423555103,0.9475110151887757
2024-07-11,0.9767715283330284,0.9175568938738423,0.9478283758027496,0.9473855993365401
2024-07-12,0.9762578656641807,0.9142262820530992,0.9455646656285386,0.9453496044486062
2024-07-15,0.9769859499109445,0.915694067176836,0.947168626455057,0.9466162145142792
2024-07-16,0.9770140025899876,0.9161494753897224,0.9469891005557562,0.9467175261784888
2024-07-17,0.9772367235845316,0.9165450998084762,0.946494140050762,0.9467586544812566
2024-07-18,0.9774248043187259,0.9173347658141686,0.9468099875386314,0.9471898525571754
2024-07-19,0.976453935988333,0.9152888325274509,0.9454035487111974,0.9457154390756605
2024-07-22,0.9763983270454699,0.9173107847182344,0.9469240989874972,0.9468777369170672
2024-07-23,0.9752981326952744,0.9191330401433574,0.9464531381137752,0.9469614369841356
2024-07-24,0.9754337159705969,0.9176924141633892,0.9458876049977069,0.9463379117105643
2024-07-25,0.9758860046165614,0.9174647896697841,0.9448435324443484,0.9460647755768979
2024-07-26,0.9764778367463565,0.918305631656392,0.944680572443437,0.9464880136153951
2024-07-29,0.9759400374153284,0.9184924153317853,0.9445724372857156,0.9463349633442765
2024-07-30,0.9760510454692638,0.9202986270352613,0.9456066984722877,0.9473187903256043
2024-07-31,0.9752690615300289,0.9222672996164304,0.944595240757753,0.9473772006347375
2024-08-01,0.9752797885343846,0.9230164875967909,0.9455712881793233,0.9479558547701662
2024-08-02,0.9755568045752635,0.9234064620534407,0.9451070048917345,0.9480234238401462
2024-08-05,0.9755978085715468,0.9207866887784528,0.9429388589332384,0.9464411187610793
2024-08-06,0.9736156027738876,0.9106678666500001,0.939910064024357,0.9413978444827483
2024-08-07,0.9741852217846942,0.9083494787876227,0.9362148559042918,0.9395831854922029
2024-08-08,0.9751455813646699,0.9100729726081429,0.9367914529559291,0.9406700023095805
2024-08-09,0.9755350620307925,0.9101082988749205,0.9368178375839491,0.940820399496554
2024-08-12,0.9754974434725202,0.9105404455284613,0.9369702236097276,0.9410027042035697
2024-08-13,0.975523083520118,0.9095262249152943,0.9361487994585882,0.940399369298
2024-08-14,0.9757894607132147,0.9127398657204095,0.9393634482066991,0.9426309248801078
2024-08-15,0.9757685301841404,0.9131609593097263,0.9399627577490597,0.9429640824143087
2024-08-16,0.9759751091644799,0.914296527131889,0.9407598476205404,0.9436771613056365
2024-08-19,0.9761070488785762,0.9147104264264178,0.9414047407106599,0.944074072005218
2024-08-20,0.9765860283143811,0.915516711796349,0.9426507634097867,0.944917834506839
2024-08-21,0.97498628201043,0.9106143586967701,0.9396555138491722,0.9417520515187908
2024-08-22,0.9750755950030252,0.9118251891009085,0.9413780221206229,0.9427596020748522
2024-08-23,0.9749669446815612,0.9100792919268533,0.9406333710880346,0.941893202565483
2024-08-26,0.9710734832752587,0.9054972873793379,0.942653545985868,0.9397414388801549
2024-08-27,0.9700726874544285,0.9050649973393579,0.9431824689826626,0.9394400512588162
2024-08-28,0.9701566932167103,0.9059334415604613,0.9444995026855086,0.9401965458208935
2024-08-29,0.9695952674736626,0.905374081777234,0.9443803754996708,0.9397832415835224
2024-08-30,0.9690727659479246,0.9042715488809491,0.9453589177760815,0.9395677442016517
2024-09-03,0.9684276107754232,0.8994029648023014,0.9433794911108991,0.9370700222295413
2024-09-04,0.9682179600558023,0.8995702788171919,0.9428659295986866,0.9368847228238937
2024-09-05,0.9675987423617837,0.8974283234438801,0.9413733772908921,0.9354668143655186
2024-09-06,0.9676381665262084,0.8990537407875054,0.9447612268703672,0.937151044728027
2024-09-09,0.9664455250082344,0.8959631904569436,0.9423304320991924,0.9349130491881236
2024-09-10,0.966209496294249,0.8962191526885922,0.9427418030416962,0.9350568173415125
2024-09-11,0.9589634447344744,0.8731999601886641,0.9291005001148277,0.9204213016793221
2024-09-12,0.9588293911591833,0.8737929753672914,0.9296203100232122,0.9207475588498957
2024-09-13,0.9587997336719685,0.8719907364516054,0.9286972406147145,0.9198292369127627
2024-09-16,0.958721493129541,0.8704227864356976,0.9289276909094988,0.9193573234915791
2024-09-17,0.9592297949502844,0.8715461969472255,0.9296027864423411,0.920126259446617
2024-09-18,0.9579742576060047,0.869002405489573,0.9295242793572064,0.9188336474842614
2024-09-19,0.9623651002765818,0.885693598583873,0.9376145975325149,0.9285577654643232
2024-09-20,0.961182850891845,0.8826314210899466,0.9359908616620984,0.9266017112146301
2024-09-23,0.9635129839879986,0.8850564706565334,0.9369125510607764,0.9284940019017695
2024-09-24,0.9770840967897947,0.9194844184526517,0.9540059042055437,0.9501914731493301
2024-09-25,0.9783714929104579,0.9189484740551562,0.953903469401601,0.9504078121224051
2024-09-26,0.9806870657466461,0.9347539077013607,0.9662071430113749,0.9605493721531273
2024-09-27,0.9788211182533624,0.9262156735628295,0.9640431474945994,0.9563599797702637
2024-09-30,0.9767239252856481,0.9219022839254195,0.9633285024698154,0.9539849038936277
2024-10-01,0.9780843298196007,0.9256033770971595,0.9650291734273728,0.9562389601147109
2024-10-02,0.98047269360017,0.9265592210707696,0.9638833000299853,0.9569717382336416
2024-10-03,0.980979620831196,0.9281739606844016,0.96462237903401,0.9579253201832026
2024-10-04,0.9814560006575048,0.9289156327162317,0.9638750029200284,0.9580822120979217
2024-10-07,0.9766870043031015,0.9255745299379763,0.9462651336619559,0.9495088893010113
2024-10-08,0.9791887769116795,0.9401438658473098,0.9515501448227821,0.9569609291939237
2024-10-09,0.9788278215328744,0.9393499512771127,0.9494225019328483,0.9558667582476118
2024-10-10,0.9785418572780837,0.9385975866212799,0.949416310368539,0.9555185847559676
2024-10-11,0.9785121157993202,0.9390175673846846,0.9499292154929445,0.9558196328923164
2024-10-14,0.9788379179757318,0.9396784554645132,0.9509617249459841,0.9564926994620763
2024-10-15,0.9799506517450474,0.9434435287555616,0.9534951696367171,0.958963116712442
2024-10-16,0.9799157960462967,0.9428079123226227,0.9532297209134784,0.9586511430941327
2024-10-17,0.9802348837534107,0.9434710535032331,0.9537868451791149,0.9591642608119196
2024-10-18,0.9808719664493768,0.9449399178506115,0.9551313970350356,0.9603144271116747
2024-10-21,0.9810862926014428,0.945135005432467,0.9551906643165783,0.9604706541168294
2024-10-22,0.9810790765497717,0.9455489288204648,0.9555742011698656,0.9607340688467007
2024-10-23,0.9810892971527723,0.9448851855642086,0.9556261309910676,0.9605335379026828
2024-10-24,0.9812306024479489,0.945257523225979,0.9556987661348639,0.9607289639362641
2024-10-25,0.981126814120293,0.94461755587849,0.9554971426474064,0.9604138375487299
2024-10-28,0.9819279404209749,0.9468417462107109,0.954944003193253,0.9612378966083129
2024-10-29,0.9822316927326741,0.9473812755775594,0.9548727755112826,0.9614952479405053
2024-10-30,0.9824398340127586,0.947909619028324,0.9550480509529843,0.9617991679980222
2024-10-31,0.9824178370807156,0.9478617735748468,0.954965152439654,0.9617482543650722
2024-11-01,0.9824409041347806,0.9476942943074943,0.9547260547093915,0.9616204177172222
2024-11-04,0.9823250393336778,0.9468917701612238,0.9542259485138735,0.9611475860029252
2024-11-05,0.9825116638864493,0.9478815847479346,0.9548929133210085,0.9617620539851307
2024-11-06,0.9827138187293508,0.9468603906756676,0.9545617768645025,0.9613786620898402
2024-11-07,0.9838657716760745,0.9483063900168578,0.9556477563624366,0.9626066393517897
2024-11-08,0.9845264371356756,0.9521728185462668,0.9589399558014626,0.9652130704944684
2024-11-11,0.9844884829895908,0.9517630880487686,0.9587176542782725,0.9649897417722105
2024-11-12,0.9845551606935959,0.9529766881862024,0.9592101426502256,0.9655806638433413
2024-11-13,0.9845898474615862,0.9539925907045638,0.9597585855145865,0.9661136745602454
2024-11-14,0.9845682013261646,0.9541825181151337,0.9597526941919128,0.9661678045444037
2024-11-15,0.9842048091923299,0.9539106667636144,0.9591832105160136,0.9657662288239859
2024-11-18,0.9840489432535476,0.9542333315717566,0.9593806200208567,0.965887631615387
2024-11-19,0.9838348116797093,0.9536661118284736,0.959463139064864,0.9656546875243489
2024-11-20,0.9838140190468306,0.9528375687797281,0.9589072234632698,0.9651862704299429
2024-11-21,0.9837515035556624,0.9524924735239567,0.9587287370446969,0.9649909047081054
2024-11-22,0.9839282320561044,0.9528543441069302,0.9591547597449379,0.9653124453026575
2024-11-25,0.984038969098877,0.9526795578495493,0.9589330708370982,0.9652171992618414
2024-11-26,0.9840363193883859,0.9521515061722958,0.9587093944958825,0.9649657400188548
2024-11-27,0.9842463691668755,0.9524665679286406,0.958949019117822,0.9652206520711127
2024-11-29,0.9841703012759384,0.9525402596838138,0.9589861861377101,0.9652322490324874
2024-12-02,0.9841169453995331,0.9520661241363177,0.9584655673448403,0.9648828789602305
2024-12-03,0.9841642124196541,0.9518830017156787,0.9582911142328537,0.9647794427893955
2024-12-04,0.9842899288035192,0.9517466111243915,0.9584543769429813,0.9648303056236306
2024-12-05,0.9841470911828484,0.9517570015804859,0.9584368800296426,0.9647803242643255
2024-12-06,0.9842347630752846,0.951590264261951,0.9585127438333312,0.9647792570568555
2024-12-09,0.9853424212184655,0.9559661694342849,0.9617284907232346,0.9676790271253285
2024-12-10,0.9858657887051263,0.957358996285414,0.9631647169599675,0.9687965006501692
2024-12-11,0.985854806242577,0.9584061172326457,0.9636870305039736,0.9693159846597322
2024-12-12,0.9864680992259725,0.9614883125600631,0.96462741884379,0.9708612768766085
