Date,EXPOSURE_RATIO
2018-08-31,73.55406426060108
2018-09-04,73.15950961931273
2018-09-05,71.96269675849615
2018-09-06,72.33727712171564
2018-09-07,71.6549350252569
2018-09-10,70.8661648324659
2018-09-11,70.38926246988903
2018-09-12,70.99943840705441
2018-09-13,72.19281599857663
2018-09-14,71.40111028577022
2018-09-17,71.52001018697764
2018-09-18,72.39808154687942
2018-09-19,73.58371955463959
2018-09-20,73.42119422151941
2018-09-21,74.0550653115724
2018-09-24,73.47475812799271
2018-09-25,73.88793915221989
2018-09-26,74.43838476170743
2018-09-27,74.24820962676334
2018-09-28,73.86105095045265
2018-10-01,73.94913505163291
2018-10-02,72.2035013121471
2018-10-03,71.75132591690499
2018-10-04,70.54934631729563
2018-10-05,71.24265176838252
2018-10-08,70.71995115645451
2018-10-09,70.7011915503228
2018-10-10,71.04888698336335
2018-10-11,72.00425489874806
2018-10-12,72.85334701310238
2018-10-15,72.2049359808024
2018-10-16,71.96542448983585
2018-10-17,71.07642802193371
2018-10-18,70.10399766072278
2018-10-19,71.6669312145742
2018-10-22,73.92288830312586
2018-10-23,73.10985966844063
2018-10-24,73.20173230177419
2018-10-25,73.56410024345249
2018-10-26,73.67146959171741
2018-10-29,72.7135375613657
2018-10-30,72.6817877196407
2018-10-31,72.80311289673648
2018-11-01,75.06170986791922
2018-11-02,75.76718553620142
2018-11-05,75.44317836753123
2018-11-06,74.96877938310355
2018-11-07,74.89642668837715
2018-11-08,73.29845537560622
2018-11-09,72.01753174114344
2018-11-12,72.744900818073
2018-11-13,74.35583706139062
2018-11-14,75.22030876187156
2018-11-15,75.82092802058429
2018-11-16,75.95400045736281
2018-11-19,75.99367100906885
2018-11-20,76.23040231216078
2018-11-21,77.39065916897209
2018-11-23,76.78710528900385
2018-11-26,77.1043202180754
2018-11-27,76.95789158092762
2018-11-28,76.90600053028282
2018-11-29,75.848117445151
2018-11-30,76.44373590721693
2018-12-03,76.57586781144077
2018-12-04,77.93409872337615
2018-12-06,77.03040995366258
2018-12-07,77.20758712155454
2018-12-10,76.75755514651193
2018-12-11,77.21473117800974
2018-12-12,77.9424365235946
2018-12-13,78.59250680587084
2018-12-14,79.18536716166922
2018-12-17,79.63094954936192
2018-12-18,79.45199693543134
2018-12-19,79.32803726398198
2018-12-20,80.5586416150183
2018-12-21,81.63642806705776
2018-12-24,83.18518131964939
2018-12-26,80.8021013807993
2018-12-27,79.43458385147562
2018-12-28,79.4964886011405
2018-12-31,78.82642522702209
2019-01-02,78.09973068332337
2019-01-03,78.62594067339562
2019-01-04,78.65417936322358
2019-01-07,78.21725391371743
2019-01-08,77.84258471009028
2019-01-09,78.80928940006055
2019-01-10,78.99961015018886
2019-01-11,78.61871998228273
2019-01-14,78.16123832899827
2019-01-15,78.03073866787223
2019-01-16,78.8854215073649
2019-01-17,78.54067478669134
2019-01-18,78.26575389522853
2019-01-22,77.70756841747352
2019-01-23,78.42561974742675
2019-01-24,79.20644735141363
2019-01-25,80.02129239142032
2019-01-28,79.96520440602663
2019-01-29,80.07145860660411
2019-01-30,80.21769960849954
2019-01-31,80.56516315227458
2019-02-01,79.77970969909187
2019-02-04,79.31503585593609
2019-02-05,80.12837479793328
2019-02-06,79.25457936013885
2019-02-07,79.14030443251005
2019-02-08,79.06237897560214
2019-02-11,79.24207837466123
2019-02-12,78.38315387399624
2019-02-13,78.86274103977236
2019-02-14,78.7441216279949
2019-02-15,77.47726255087441
2019-02-19,78.46827357466675
2019-02-20,78.76307154684191
2019-02-21,78.86244012099942
2019-02-22,79.71288799515192
2019-02-25,81.1915733977208
2019-02-26,80.58191806068196
2019-02-27,79.31658190781484
2019-02-28,78.92192286734239
2019-03-01,79.4029651315251
2019-03-04,80.14390348673089
2019-03-05,81.24674436558182
2019-03-06,80.92386643586094
2019-03-07,79.79181866707232
2019-03-08,78.51910507862297
2019-03-11,78.93566461028054
2019-03-12,79.55897438989076
2019-03-13,78.82078882655512
2019-03-14,78.62024956442903
2019-03-15,79.32205182979068
2019-03-18,79.97764515306109
2019-03-19,80.2776822816557
2019-03-20,80.03880096228711
2019-03-21,79.12721241799757
2019-03-22,78.34352546898306
2019-03-25,78.2406434539687
2019-03-26,77.78671659348721
2019-03-27,78.05200990985789
2019-03-28,78.36519531885511
2019-03-29,78.6559336687772
2019-04-01,78.98074477994447
2019-04-02,78.52087529019073
2019-04-03,78.95820296175008
2019-04-04,79.57068753625272
2019-04-05,79.74393392045137
2019-04-08,79.43989022737382
2019-04-09,79.6744607926515
2019-04-10,79.2468948507246
2019-04-11,78.17182653497214
2019-04-12,78.59778861884688
2019-04-15,77.76656368204642
2019-04-16,78.87453796878697
2019-04-17,79.17208513040627
2019-04-18,79.13758652089118
2019-04-22,78.34320667897964
2019-04-23,77.62791679322906
2019-04-24,76.6327374645988
2019-04-25,76.19876672021361
2019-04-26,76.29031964218707
2019-04-29,76.44414436155736
2019-04-30,75.94427180981663
2019-05-01,76.15826472681493
2019-05-02,76.04724962768663
2019-05-03,76.65861235306852
2019-05-06,74.97003052544329
2019-05-07,74.18638902042466
2019-05-08,74.04521835029946
2019-05-09,73.00935755343868
2019-05-10,73.11482173505976
2019-05-13,72.58712697983412
2019-05-14,73.08768285602063
2019-05-15,73.01419804919024
2019-05-16,72.6756712213782
2019-05-17,71.9370322787144
2019-05-20,71.42603885145368
2019-05-21,71.5585798345306
2019-05-22,71.37492336475174
2019-05-23,71.36838712912517
2019-05-24,70.86964741753545
2019-05-28,71.89327038701606
2019-05-29,73.01023359508876
2019-05-30,72.82933011073544
2019-05-31,73.6053638005295
2019-06-03,74.1037481673349
2019-06-04,72.26104929403436
2019-06-05,71.17929757781204
2019-06-06,70.75467393844525
2019-06-07,70.69922749343547
2019-06-10,71.12310987562077
2019-06-11,71.93949292978746
2019-06-12,70.76143756658027
2019-06-13,70.85197237186502
2019-06-14,70.25362425041635
2019-06-17,70.81739642944956
2019-06-18,72.12953177559379
2019-06-19,72.52065562529712
2019-06-20,73.18808955953044
2019-06-21,72.93425335461491
2019-06-24,73.07521673950328
2019-06-25,72.56704217572437
2019-06-26,73.50795511137899
2019-06-27,74.06170625764588
2019-06-28,73.64813751671005
2019-07-01,74.06058244709605
2019-07-02,73.68098648452124
2019-07-03,72.826391401377
2019-07-05,72.06414114702774
2019-07-08,71.91836090841403
2019-07-09,71.40437676898847
2019-07-10,71.26762699833338
2019-07-11,70.74694335968579
2019-07-12,70.70012987437848
2019-07-15,70.87792871131849
2019-07-16,70.98945907056749
2019-07-17,71.3911223920848
2019-07-18,71.31645797105043
2019-07-19,72.10529456500947
2019-07-22,71.26809430172766
2019-07-23,71.16573069994669
2019-07-24,71.0671727580363
2019-07-25,70.92058736133963
2019-07-26,70.54880845113179
2019-07-29,70.15870998234867
2019-07-30,69.89512931118438
2019-07-31,69.71833878193013
2019-08-01,68.73934017955848
2019-08-02,68.72636269631813
2019-08-05,68.08412002044186
2019-08-06,67.7736890665381
2019-08-07,68.06654675924021
2019-08-08,67.32383235255962
2019-08-09,67.02431062179636
2019-08-12,67.009584853039
2019-08-13,67.03546743682071
2019-08-14,66.94531897511663
2019-08-15,67.69063580371454
2019-08-16,67.42248514748037
2019-08-19,67.56912617261074
2019-08-20,67.8473809301543
2019-08-21,67.88644931912822
2019-08-22,67.38961832922399
2019-08-23,67.90876375302652
2019-08-26,68.12955201123357
2019-08-27,68.41546761303574
2019-08-28,67.84978723412759
2019-08-29,67.4769103589577
2019-08-30,67.48965745037557
2019-09-03,67.90395496563912
2019-09-04,68.72046656905354
2019-09-05,68.66139739022759
2019-09-06,68.74383349134489
2019-09-09,68.84459499720654
2019-09-10,68.89463426032924
2019-09-11,69.4500206216092
2019-09-12,69.46149078549598
2019-09-13,70.21142948355138
2019-09-16,69.68936095316181
2019-09-17,69.1779940564533
2019-09-18,68.6674837614947
2019-09-19,68.18608236226602
2019-09-20,68.25720935554604
2019-09-23,68.25640991185499
2019-09-24,67.96449984893572
2019-09-25,67.80113180154977
2019-09-26,67.48609662932424
2019-09-27,67.0695740932018
2019-09-30,67.35225814595222
2019-10-01,67.87187048364018
2019-10-02,69.16210842687832
2019-10-03,69.70682927676658
2019-10-04,68.65671186323048
2019-10-07,68.47441261060094
2019-10-08,69.08425530386239
2019-10-09,69.39993308807595
2019-10-10,69.79002129535009
2019-10-11,70.05710696790925
2019-10-14,69.82978822403948
2019-10-15,69.8005302414833
2019-10-16,69.87915486077526
2019-10-17,69.95891198266969
2019-10-18,69.5080669895732
2019-10-21,69.84361154433586
2019-10-22,69.50144049505685
2019-10-23,69.09883035776804
2019-10-24,68.93595485434244
2019-10-25,69.08773851074443
2019-10-28,69.34631420220374
2019-10-29,68.671233935712
2019-10-30,68.24657766859802
2019-10-31,68.1308258671232
2019-11-01,68.89984962168711
2019-11-04,69.45741555545318
2019-11-05,69.95963919067924
2019-11-06,69.81284843780601
2019-11-07,70.15483573538374
2019-11-08,69.47833649899336
2019-11-11,68.53631991696952
2019-11-12,67.7908133179639
2019-11-13,66.85900215872068
2019-11-14,66.58332800429471
2019-11-15,66.24994595836391
2019-11-18,66.4103362034256
2019-11-19,67.10571757548898
2019-11-20,66.98451363515568
2019-11-21,66.99536730777717
2019-11-22,66.73362395165633
2019-11-25,67.32624040283144
2019-11-26,67.3339209923063
2019-11-27,66.9714330967532
2019-11-29,65.4152133801125
2019-12-02,65.99175702576001
2019-12-03,66.0479492863604
2019-12-04,65.91702746845968
2019-12-05,65.83090504211539
2019-12-06,65.77735910864658
2019-12-09,65.68080146046437
2019-12-10,66.01042860151676
2019-12-11,67.05348714718298
2019-12-12,67.7473533531332
2019-12-13,67.42192121682346
2019-12-16,67.80749896987156
2019-12-17,68.65726459251327
2019-12-18,68.84507489140928
2019-12-19,68.42054891882783
2019-12-20,68.39174466558488
2019-12-23,68.224049129358
2019-12-24,68.34872298767912
2019-12-26,68.66476347550564
2019-12-27,68.93410816994025
2019-12-30,68.96740472378144
2019-12-31,69.02176039763224
2020-01-02,70.34139668157063
2020-01-03,69.34618404664992
2020-01-06,69.41299622329934
2020-01-07,69.43517009570871
2020-01-08,69.02001155833653
2020-01-09,69.17869674994664
2020-01-10,69.5972060362823
2020-01-13,70.30181122491375
2020-01-14,69.69386915734694
2020-01-15,69.14885306695827
2020-01-16,69.08614122047778
2020-01-17,69.19389949746378
2020-01-21,66.07141531039404
2020-01-22,66.80106891990587
2020-01-23,65.8649841249777
2020-01-24,65.58869777901904
2020-01-27,64.01288947735151
2020-01-28,63.7851746652088
2020-01-29,64.22765015224302
2020-01-30,63.22740034770998
2020-01-31,62.893259601768094
2020-02-03,63.04215448038235
2020-02-04,63.76689403592676
2020-02-05,63.25307531207098
2020-02-06,63.46785048582212
2020-02-07,63.24079653395203
2020-02-10,63.13728675130727
2020-02-11,64.24307380059061
2020-02-12,64.69194654662367
2020-02-13,63.91512174521831
2020-02-14,63.75253723229276
2020-02-18,63.781163104080676
2020-02-19,63.914094938418245
2020-02-20,63.49773272374433
2020-02-21,64.1584464597589
2020-02-24,64.00623627512635
2020-02-25,65.371245977974
2020-02-26,66.56063335521779
2020-02-27,69.15998422898191
2020-02-28,69.8814794164202
2020-03-02,67.67263258157115
2020-03-03,69.22646951966405
2020-03-04,67.15012664027195
2020-03-05,69.1560516846592
2020-03-06,68.91488031048492
2020-03-09,71.7447004103065
2020-03-10,70.91596898415821
2020-03-11,72.00763123096684
2020-03-12,73.4693781601253
2020-03-13,71.46459683222663
2020-03-16,71.9872857572689
2020-03-17,72.52934951612983
2020-03-18,72.06957304913233
2020-03-19,71.9802633006542
2020-03-20,76.23960511358315
2020-03-23,78.19464522144169
2020-03-24,76.54921420330373
2020-03-25,76.56881087316266
2020-03-26,74.32135017679263
2020-03-27,72.10871189036
2020-03-30,72.35562433601473
2020-03-31,73.72537899637759
2020-04-01,74.0533404665984
2020-04-02,75.15696746745903
2020-04-03,75.23945329258783
2020-04-06,73.02674842237441
2020-04-07,72.72327743575616
2020-04-08,70.41676928043917
2020-04-09,68.90640291790214
2020-04-13,69.59639714317589
2020-04-14,68.6728238130756
2020-04-15,68.541698410827
2020-04-16,68.48468588140226
2020-04-17,67.83107388541963
2020-04-20,68.4723256812202
2020-04-21,68.72545146976601
2020-04-22,68.86556513846355
2020-04-23,68.5803142765116
2020-04-24,68.31730139344164
2020-04-27,68.70412989400624
2020-04-28,69.09238948308246
2020-04-29,68.41742582731705
2020-04-30,67.24805677268361
2020-05-01,66.71395364660121
2020-05-04,67.15523514174822
2020-05-05,67.21258341270138
2020-05-06,67.84938945992496
2020-05-07,67.21638359458353
2020-05-08,67.62822057574034
2020-05-11,67.30285747981742
2020-05-12,68.07122435360785
2020-05-13,69.51248671363763
2020-05-14,68.40623753235147
2020-05-15,67.10304793177029
2020-05-18,67.71055682128248
2020-05-19,67.70240297003244
2020-05-20,67.54322458046002
2020-05-21,66.15882299334123
2020-05-22,64.25151270288335
2020-05-26,64.89123528726518
2020-05-27,63.58968576170373
2020-05-28,63.90769963102776
2020-05-29,64.95489957824734
2020-06-01,65.88622597569032
2020-06-02,66.51175480188782
2020-06-03,66.7570578001271
2020-06-04,65.95740361187653
2020-06-05,65.75168716359349
2020-06-08,64.63746977912585
2020-06-09,64.8074915010575
2020-06-10,65.94868701133724
2020-06-11,67.08684883387578
2020-06-12,67.12494599712613
2020-06-15,65.91062485309786
2020-06-16,65.17153857456589
2020-06-17,65.70540609051886
2020-06-18,65.90932313775708
2020-06-19,66.38692188444149
2020-06-22,66.45457746476164
2020-06-23,66.58972586317482
2020-06-24,67.6309407985399
2020-06-25,67.0789306681346
2020-06-26,68.06733563654952
2020-06-29,66.84772295057893
2020-06-30,65.42545964058742
2020-07-01,65.72315283946365
2020-07-02,67.47904252630649
2020-07-06,72.76835145331746
2020-07-07,71.43747960564407
2020-07-08,73.17749827701
2020-07-09,73.09539958269582
2020-07-10,71.28452992529381
2020-07-13,71.08398122806175
2020-07-14,69.63279481579383
2020-07-15,68.63577434227007
2020-07-16,67.29424918218014
2020-07-17,67.22608232285519
2020-07-20,67.54895939869641
2020-07-21,67.74954491827079
2020-07-22,66.41769515477209
2020-07-23,66.71625252687065
2020-07-24,66.59440382261704
2020-07-27,65.97076635637553
2020-07-28,65.80641988319597
2020-07-29,65.99163639587228
2020-07-30,65.53771070467954
2020-07-31,64.38581084822404
2020-08-03,64.71406949557972
2020-08-04,65.9277351679504
2020-08-05,65.52077699036461
2020-08-06,65.13129884742526
2020-08-07,63.808730229782675
2020-08-10,64.07287555426933
2020-08-11,64.54509377819153
2020-08-12,64.591269957202
2020-08-13,64.58753762745557
2020-08-14,64.93264032192268
2020-08-17,65.93013805312815
2020-08-18,66.0430891669567
2020-08-19,65.62606133700885
2020-08-20,65.72279818715828
2020-08-21,66.0742797199394
2020-08-24,66.12279244856114
2020-08-25,66.15801093268368
2020-08-26,65.38434991049775
2020-08-27,65.11038706558251
2020-08-28,65.21434953077961
2020-08-31,63.95301954669809
2020-09-01,64.17778868046511
2020-09-02,63.00702714206603
2020-09-03,63.91375321918955
2020-09-04,64.67725966931663
2020-09-08,65.12146252129448
2020-09-09,64.29411627456656
2020-09-10,64.13654013949122
2020-09-11,64.72758445537127
2020-09-14,64.321542383787
2020-09-15,64.56587689549184
2020-09-16,64.62815088242884
2020-09-17,64.65688055559829
2020-09-18,65.54772426277083
2020-09-21,65.6662293098754
2020-09-22,64.49852075995679
2020-09-23,65.30819052742287
2020-09-24,64.32096350652576
2020-09-25,62.66635544953807
2020-09-28,62.59667488759779
2020-09-29,62.69579536021772
2020-09-30,63.47847261868239
2020-10-01,63.83943322531456
2020-10-02,63.723599578836385
2020-10-05,62.85164238374179
2020-10-06,64.18116122933036
2020-10-07,63.75150584381527
2020-10-08,63.50064853971181
2020-10-09,63.099112057261664
2020-10-12,63.7660615227149
2020-10-13,64.09817712018749
2020-10-14,63.68882025985736
2020-10-15,63.286971981000264
2020-10-16,64.28714024434446
2020-10-19,65.25001597838401
2020-10-20,65.26973601008453
2020-10-21,65.9842572765858
2020-10-22,66.12368560399837
2020-10-23,66.06094440584496
2020-10-26,66.66344938189663
2020-10-27,67.02874668444312
2020-10-28,68.00626440551552
2020-10-29,68.33440271909124
2020-10-30,68.35674441754094
2020-11-02,68.94800706552482
2020-11-03,67.90239219137175
2020-11-04,69.18788947530133
2020-11-05,68.93374093289466
2020-11-06,68.99287361058592
2020-11-09,68.85046761219854
2020-11-10,67.36467315675357
2020-11-11,67.54910762854755
2020-11-12,67.4943464174822
2020-11-13,67.09564565212315
2020-11-16,66.56158834391637
2020-11-17,66.4723752513519
2020-11-18,66.98377193959169
2020-11-19,66.66049342494237
2020-11-20,67.57594163645045
2020-11-23,66.90425072441498
2020-11-24,66.20557036251483
2020-11-25,65.91703820371292
2020-11-27,67.66855752517424
2020-11-30,65.7047403758434
2020-12-01,65.65764403454173
2020-12-02,65.06440686551146
2020-12-03,65.05455661336254
2020-12-04,64.58084449484879
2020-12-07,64.08299595461125
2020-12-08,63.69093913480208
2020-12-09,63.46708757292606
2020-12-10,64.27457008708843
2020-12-11,63.769674263861866
2020-12-14,63.9916479969427
2020-12-15,63.23535984292909
2020-12-16,63.20567574038306
2020-12-17,63.254452167659935
2020-12-18,63.397177710482424
2020-12-21,63.11010984453191
2020-12-22,63.00768560908598
2020-12-23,63.480008757629705
2020-12-24,62.18032735100155
2020-12-28,61.74693437564452
2020-12-29,62.66373169746042
2020-12-30,63.605914078699776
2020-12-31,63.53067384862287
2021-01-04,64.2271669572799
2021-01-05,65.52375876890275
2021-01-06,64.38110715891516
2021-01-07,63.88390873645599
2021-01-08,64.83695579336501
2021-01-11,64.39887987827926
2021-01-12,65.2226914666535
2021-01-13,65.2360871628086
2021-01-14,65.76273529604184
2021-01-15,66.2049921027252
2021-01-19,68.5129449164101
2021-01-20,69.65664548873904
2021-01-21,69.1938029532413
2021-01-22,69.0921551425383
2021-01-25,70.40451132176916
2021-01-26,69.78145663044472
2021-01-27,68.90622585766057
2021-01-28,68.45415176861115
2021-01-29,68.23517190581802
2021-02-01,68.95364033779666
2021-02-02,68.95758805282783
2021-02-03,69.06417950196219
2021-02-04,67.95686021818432
2021-02-05,68.20504336402836
2021-02-08,67.49330709880857
2021-02-09,68.42968593379867
2021-02-10,69.12835962679668
2021-02-11,70.22153206219379
2021-02-12,69.8112090765244
2021-02-16,69.91083832109746
2021-02-17,71.01603694860756
2021-02-18,69.78763675208147
2021-02-19,70.31771744079649
2021-02-22,68.25878555592725
2021-02-23,68.40043546261289
2021-02-24,66.19238952583642
2021-02-25,66.79642452111571
2021-02-26,65.99912073407087
2021-03-01,66.14428319388539
2021-03-02,65.38068398393203
2021-03-03,66.76800639143318
2021-03-04,65.66254887970914
2021-03-05,65.14319245380041
2021-03-08,63.163966346501965
2021-03-09,63.62261466961559
2021-03-10,62.73004486959996
2021-03-11,64.33638658384677
2021-03-12,62.445300403980276
2021-03-15,61.95895064698546
2021-03-16,62.592834902377525
2021-03-17,62.34149111991611
2021-03-18,62.70001522647471
2021-03-19,62.829353127954015
2021-03-22,62.24069305260296
2021-03-23,61.32059262578574
2021-03-24,59.3574941186208
2021-03-25,59.326400501753994
2021-03-26,60.0981853321883
2021-03-29,59.80646177456642
2021-03-30,60.21099439846924
2021-03-31,60.03225254233674
2021-04-01,60.39643565463484
2021-04-05,59.59202442704671
2021-04-06,59.740239944231234
2021-04-07,58.31672811561752
2021-04-08,58.80262768062386
2021-04-09,57.65946758940079
2021-04-12,57.564134766170895
2021-04-13,57.35698059890319
2021-04-14,57.73942879291316
2021-04-15,57.19932691832472
2021-04-16,57.32651747333761
2021-04-19,57.597274465916094
2021-04-20,57.86126155187862
2021-04-21,57.39243373419096
2021-04-22,58.094599459216944
2021-04-23,58.23007963816834
2021-04-26,57.22963371487829
2021-04-27,57.47401141204247
2021-04-28,57.75930482417342
2021-04-29,57.34499046503394
2021-04-30,56.55120529420954
2021-05-03,56.12466817243559
2021-05-04,55.90870708530766
2021-05-05,56.17332674853498
2021-05-06,55.88648714629222
2021-05-07,55.62762885097271
2021-05-10,54.58572421339022
2021-05-11,55.06494908805668
2021-05-12,55.568427722041626
2021-05-13,54.12585109172963
2021-05-14,54.11514577695963
2021-05-17,54.78089226775611
2021-05-18,55.70259708189267
2021-05-19,56.01036275755924
2021-05-20,55.96677277572203
2021-05-21,55.471907264934316
2021-05-24,54.83913646886961
2021-05-25,56.265615778492894
2021-05-26,56.49485984416312
2021-05-27,56.428733055730106
2021-05-28,56.133755944892606
2021-06-01,57.653426929442354
2021-06-02,57.33241947417399
2021-06-03,56.40140626797039
2021-06-04,56.46940685846338
2021-06-07,55.92035174789968
2021-06-08,55.642789450661056
2021-06-09,55.725924226242995
2021-06-10,55.7712025007679
2021-06-11,55.546565465593346
2021-06-14,55.590907078812144
2021-06-15,54.93378494759784
2021-06-16,54.39381727025805
2021-06-17,55.17567158568008
2021-06-18,55.99163169877721
2021-06-21,55.18927303553546
2021-06-22,54.44987083978206
2021-06-23,55.203349231386426
2021-06-24,55.454485208452574
2021-06-25,56.31005274834829
2021-06-28,56.32798365083384
2021-06-29,55.880394883344394
2021-06-30,55.19014697787215
2021-07-01,54.601935010436186
2021-07-02,53.48232837746896
2021-07-06,52.0840690973568
2021-07-07,51.99455732776164
2021-07-08,50.78867758410457
2021-07-09,51.69236639739291
2021-07-12,51.33287376339241
2021-07-13,52.093791581844904
2021-07-14,51.79407077006424
2021-07-15,52.475948255445616
2021-07-16,52.488860436185625
2021-07-19,52.56768040977453
2021-07-20,51.564753538695506
2021-07-21,51.30317737171853
2021-07-22,51.40674867686981
2021-07-23,49.58509368842308
2021-07-26,46.81589733925901
2021-07-27,45.485409754112354
2021-07-28,48.246388737630994
2021-07-29,47.37594690703578
2021-07-30,47.142004075223504
2021-08-02,47.916992461644334
2021-08-03,47.17199280681437
2021-08-04,48.044063399985035
2021-08-05,47.21073279939884
2021-08-06,46.579705575589934
2021-08-09,47.48262295206349
2021-08-10,47.941987909237206
2021-08-11,48.22531139412089
2021-08-12,47.34802542742973
2021-08-13,47.284884494282345
2021-08-16,46.38663504691514
2021-08-17,45.38357738282672
2021-08-18,46.25733847167573
2021-08-19,45.25839741374399
2021-08-20,44.47557147341942
2021-08-23,44.94282160448797
2021-08-24,46.44244739490493
2021-08-25,45.9589749207419
2021-08-26,45.50059834333882
2021-08-27,45.45979429377266
2021-08-30,45.328415206053194
2021-08-31,46.231298402616474
2021-09-01,47.233816488663685
2021-09-02,46.58260169566023
2021-09-03,46.672711879522645
2021-09-07,47.94708819681186
2021-09-08,47.4853818057961
2021-09-09,47.2465558032669
2021-09-10,47.587708271299
2021-09-13,47.36344770695915
2021-09-14,46.54127366455402
2021-09-15,45.83698480930924
2021-09-16,45.236951970580776
2021-09-17,45.969830115019015
2021-09-20,44.71166374518448
2021-09-21,45.304868886795276
2021-09-22,45.72623347495239
2021-09-23,44.798848635073455
2021-09-24,43.78624515147077
2021-09-27,44.54344502961462
2021-09-28,45.51812666904306
2021-09-29,45.114069953827375
2021-09-30,46.110530648907215
2021-10-01,45.20610779924859
2021-10-04,44.658314776510636
2021-10-05,44.820444086842045
2021-10-06,44.43625818913913
2021-10-07,45.85142269346694
2021-10-08,46.376316256316464
2021-10-11,46.6794326707133
2021-10-12,46.536739883066055
2021-10-13,47.30432368070353
2021-10-14,46.30354047198351
2021-10-15,46.398178425273315
2021-10-18,46.53399945562705
2021-10-19,47.49744197380815
2021-10-20,47.40149623310472
2021-10-21,47.23335279049035
2021-10-22,47.33843865444695
2021-10-25,47.230984351700485
2021-10-26,46.24095644411163
2021-10-27,45.92042904319846
2021-10-28,45.58140438078131
2021-10-29,44.63686972961374
2021-11-01,45.366805691440454
2021-11-02,43.951618583503205
2021-11-03,44.05679071038902
2021-11-04,43.588881876400535
2021-11-05,42.67874394783178
2021-11-08,43.119288609962666
2021-11-09,42.9142642068951
2021-11-10,43.65699201364959
2021-11-11,45.374548456941575
2021-11-12,45.05644165466497
2021-11-15,44.703932101809265
2021-11-16,45.09091556323785
2021-11-17,44.690404458605876
2021-11-18,43.57606864413338
2021-11-19,43.91429918219443
2021-11-22,43.472986909789284
2021-11-23,43.18744204413148
2021-11-24,43.19154345391982
2021-11-26,42.93645892915785
2021-11-29,42.01135147879645
2021-11-30,42.61070959889478
2021-12-01,42.987768507543024
2021-12-02,42.62821218560732
2021-12-03,42.00469388638117
2021-12-06,42.29964185778832
2021-12-07,41.995992190968025
2021-12-08,42.06912622516558
2021-12-09,42.3659888229912
2021-12-10,41.96008733335566
2021-12-13,41.61237280586628
2021-12-14,41.80081412761499
2021-12-15,39.967116780816866
2021-12-16,40.53208575201606
2021-12-17,40.47800837708249
2021-12-20,40.04615299201898
2021-12-21,40.508885490126204
2021-12-22,40.020234338011015
2021-12-23,39.87073932293334
2021-12-27,39.20700815915983
2021-12-28,38.787949543748994
2021-12-29,38.287820776232664
2021-12-30,39.792453341130724
2021-12-31,39.450816188526645
2022-01-03,39.191534869193674
2022-01-04,38.49673683635116
2022-01-05,38.53956698436829
2022-01-06,39.25449688731788
2022-01-07,40.256528726819205
2022-01-10,40.328698722433806
2022-01-11,41.24050385970465
2022-01-12,42.04281187709664
2022-01-13,41.61572146013437
2022-01-14,42.01755811746687
2022-01-18,42.303790661673055
2022-01-19,42.92908405915023
2022-01-20,44.75105111353684
2022-01-21,44.746584654609975
2022-01-24,43.846962691505034
2022-01-25,44.43606360043809
2022-01-26,43.69681812047485
2022-01-27,43.12969298913287
2022-01-28,41.957021771030654
2022-01-31,43.19573423492577
2022-02-01,43.18855185742315
2022-02-02,42.403440902192706
2022-02-03,43.16032283234362
2022-02-04,43.35788536042326
2022-02-07,43.234074545811566
2022-02-08,43.30154278303638
2022-02-09,43.40462865552953
2022-02-10,43.662860847184106
2022-02-11,43.78525072235275
2022-02-14,43.50882698672986
2022-02-15,43.47279857052402
2022-02-16,43.69940014329581
2022-02-17,44.289943401954886
2022-02-18,43.304580284842544
2022-02-22,42.605750788976664
2022-02-23,42.865306868087096
2022-02-24,41.91884010493705
2022-02-25,41.212834306879685
2022-02-28,40.94313427684793
2022-03-01,41.49297077159413
2022-03-02,40.439298891428116
2022-03-03,39.60706512553402
2022-03-04,39.07811501484276
2022-03-07,38.7385140085837
2022-03-08,38.4806834293337
2022-03-09,38.099135282212316
2022-03-10,36.538337697358756
2022-03-11,35.448072119029014
2022-03-14,33.31370456857929
2022-03-15,32.5367807244366
2022-03-16,38.59223706174237
2022-03-17,36.71015472815716
2022-03-18,38.104505396408946
2022-03-21,36.51840690274051
2022-03-22,37.68616311273468
2022-03-23,37.936205051554175
2022-03-24,36.9647519626058
2022-03-25,36.23236877340642
2022-03-28,36.53650139550268
2022-03-29,36.864509266993025
2022-03-30,36.89316736177224
2022-03-31,36.147008918267396
2022-04-01,37.431631364630846
2022-04-04,38.37689232322536
2022-04-05,37.80359705992808
2022-04-06,37.442079063590505
2022-04-07,36.696793453369935
2022-04-08,36.8293984900335
2022-04-11,36.576047812933105
2022-04-12,36.572264783205135
2022-04-13,36.86078697798563
2022-04-14,36.905641297928554
2022-04-18,36.55234929786758
2022-04-19,35.615966520639105
2022-04-20,34.59747367467847
2022-04-21,34.08520724672376
2022-04-22,35.37048430209264
2022-04-25,34.77334996452407
2022-04-26,35.049558711591224
2022-04-27,36.06493056992201
2022-04-28,35.450927261002036
2022-04-29,38.34821771899595
2022-05-02,38.27892815982855
2022-05-03,38.65613287130883
2022-05-04,37.68036624671364
2022-05-05,37.0205128452301
2022-05-06,36.08828483004668
2022-05-09,35.92251217644191
2022-05-10,36.24915006216513
2022-05-11,36.84731210889131
2022-05-12,36.88582164089374
2022-05-13,37.63892027711671
2022-05-16,37.741204382960014
