Date,STRESS_INDEX,Z_VOL_RATIO,Z_VOL_FXI_30D
2023-03-15,-0.09091038921950184,-0.3510121741882927,0.16919139574928904
2023-03-16,-0.1823803901480366,-0.4717161282165973,0.10695534792052416
2023-03-17,-0.18598788564819285,-0.44765773239076584,0.07568196109438012
2023-03-20,-0.24827779619061052,-0.5126517387397387,0.01609614635851763
2023-03-21,-0.2513750943401861,-0.5441470941939055,0.041396905513533304
2023-03-22,-0.27060968873612035,-0.568612943722849,0.027393566250608334
2023-03-23,-0.12786987182593418,-0.4292752140479599,0.1735354703960915
2023-03-24,-0.1827108402988793,-0.4782656507138145,0.11284397011605593
2023-03-27,-0.22938237983114723,-0.5197105855481101,0.060945825885815645
2023-03-28,-0.009345820977442826,-0.29275142640757446,0.2740597844526888
2023-03-29,-0.05651045872596999,-0.3783763239953428,0.26535540654340284
2023-03-30,-0.02983570637121219,-0.3593007220616698,0.2996293093192454
2023-03-31,-0.014195135068056197,-0.3487502695095813,0.32035999937346893
2023-04-03,-0.06153635772644986,-0.3913904472116291,0.26831773175872936
2023-04-04,-0.01133123392268967,-0.27514115980730963,0.2524786919619303
2023-04-05,-0.0046370554388796,-0.270421610067524,0.2611474991897648
2023-04-06,0.010993734879596762,-0.2540310314300042,0.27601850118919774
2023-04-10,-0.08995949622164419,-0.32004340921599755,0.14012441677270918
2023-04-11,-0.10810827504331966,-0.33614437452943396,0.11992782444279466
2023-04-12,-0.021700849136233616,-0.2566235044818212,0.21322180620935396
2023-04-13,-0.19924720846718427,-0.4423084063100335,0.04381398937566495
2023-04-14,-0.22404474486522258,-0.461030728057208,0.012941238326762845
2023-04-17,-0.07917257107394375,-0.28462468433863475,0.12627954219074725
2023-04-18,-0.09421380600537174,-0.298763694213506,0.11033608220276253
2023-04-19,-0.06307496731381518,-0.2098337241444332,0.08368378951680283
2023-04-20,-0.08433766301374386,-0.24085724629505406,0.07218192026756634
2023-04-21,-0.17083199625473988,-0.22988781057724963,-0.11177618193223014
2023-04-24,-0.07286014522403907,-0.05404238902815424,-0.0916779014199239
2023-04-25,-0.0488175038654887,-0.1181110728580274,0.020476065127049994
2023-04-26,0.03960969853376463,0.024623347120338198,0.05459604994719106
2023-04-27,-0.04173864091252748,-0.13201739745870064,0.04854011563364569
2023-04-28,-0.006241036354547268,-0.042510390303819603,0.030028317594725067
2023-05-01,0.050026778579990994,0.06835349046053239,0.03170006669944959
2023-05-02,0.07236950011386126,0.05747832417551452,0.08726067605220801
2023-05-03,0.07055991730533184,0.08052420210066379,0.060595632509999886
2023-05-04,0.2744759159587125,0.3847722527992781,0.16417957911814687
2023-05-05,0.04512320255581154,0.044355084129459335,0.045891320982163746
2023-05-08,0.05901242225448783,0.06591374700539807,0.05211109750357759
2023-05-09,0.021153359003779428,0.017125502552364995,0.02518121545519386
2023-05-10,-0.25391903459860476,-0.2639332264861605,-0.24390484271104895
2023-05-11,-0.1800886958368504,-0.13907201849979353,-0.22110537317390727
2023-05-12,-0.12743357810516995,-0.0774230120036871,-0.17744414420665278
2023-05-15,0.27144030389060825,0.40862730909465417,0.13425329868656233
2023-05-16,0.26973895552663435,0.39348682747345903,0.14599108357980964
2023-05-17,0.23838256693515783,0.31915092484911023,0.15761420902120543
2023-05-18,0.22025749472461498,0.27580023253375546,0.1647147569154745
2023-05-19,0.1963301508684107,0.25211111714099194,0.14054918459582952
2023-05-22,0.2402739980771551,0.29798249590224857,0.1825655002520616
2023-05-23,0.31024261503760736,0.3217029607016815,0.29878226937353325
2023-05-24,0.25163233471812846,0.2489122594612369,0.25435240997502
2023-05-25,0.2391945110033265,0.2696166678324052,0.2087723541742478
2023-05-26,0.22762341159519037,0.20813959199533363,0.2471072311950471
2023-05-30,0.19999569336855222,0.1829023551490435,0.21708903158806092
2023-05-31,0.18888852316021426,0.16046255963078418,0.21731448668964432
2023-06-01,0.26698598149764663,0.21425106796426657,0.3197208950310267
2023-06-02,0.35721233760064697,0.26159308143799836,0.4528315937632956
2023-06-05,0.33166647776700064,0.2334263882638806,0.42990656727012067
2023-06-06,0.3830229053644073,0.28386810449811667,0.48217770623069794
2023-06-07,0.39486374367936083,0.38416156443446425,0.40556592292425736
2023-06-08,0.3809729939029491,0.376615920010875,0.38533006779502316
2023-06-09,0.4856230986853879,0.6113464294473404,0.35989976792343537
2023-06-12,0.4790223665125967,0.6009989576583605,0.3570457753668329
2023-06-13,0.4876917929683777,0.6023836719920569,0.3729999139446985
2023-06-14,0.5383906124064464,0.7324842330867721,0.34429699172612066
2023-06-15,0.5860929714090992,0.7779805491705434,0.39420539364765494
2023-06-16,0.531977467439646,0.7471757220995967,0.31677921277969534
2023-06-20,0.8984142522453205,1.2616149407121022,0.5352135637785386
2023-06-21,0.8588540040127147,1.1887114016738471,0.5289966063515823
2023-06-22,0.8548761903112007,1.2071622791602004,0.502590101462201
2023-06-23,0.850042926129422,1.1532019722543327,0.5468838800045113
2023-06-26,0.8223407844977502,1.1103297928603573,0.534351776135143
2023-06-27,0.7582022286813881,1.0009167951506865,0.5154876622120895
2023-06-28,0.4618819809820022,0.6763082784902319,0.24745568347377256
2023-06-29,0.5212832509088751,0.7783157538460328,0.26425074797171727
2023-06-30,0.5304592267629724,0.7917813680993465,0.2691370854265982
2023-07-03,0.5959971811715998,0.8931508969761134,0.2988434653670862
2023-07-05,0.6116518025844774,0.9105285162239637,0.31277508894499106
2023-07-06,0.629074518592718,0.8811515769761261,0.3769974602093098
2023-07-07,0.6698245828693501,1.0094850319927149,0.3301641337459854
2023-07-10,0.666678095641418,1.0590031076057558,0.27435308367708017
2023-07-11,0.6135777705560255,1.012540133503269,0.21461540760878192
2023-07-12,0.7705477580563873,1.246994874624105,0.2941006414886696
2023-07-13,0.6408984539686049,1.0771418654852574,0.20465504245195246
2023-07-14,0.7534902591641874,1.2452038670436998,0.2617766512846751
2023-07-17,0.7175582292096534,1.2371777544715166,0.19793870394779015
2023-07-18,0.7876373467113944,1.414836292995512,0.16043840042727683
2023-07-19,0.8112030308336984,1.4574660231161671,0.16494003855122974
2023-07-20,0.652284638249305,1.2051665884888874,0.09940268800972278
2023-07-21,0.6495766176202579,1.2214229207066714,0.07773031453384444
2023-07-24,0.7212252443703824,1.3155989583774927,0.12685153036327196
2023-07-25,0.7452386120747693,1.3442636960997634,0.1462135280497751
2023-07-26,0.8235550596666342,1.4785548733108187,0.16855524602244978
2023-07-27,0.8146737245883995,1.433437659010085,0.19590979016671392
2023-07-28,1.2006621618750062,1.839024911078072,0.5622994126719401
2023-07-31,1.287792786713927,2.053408176781491,0.5221773966463632
2023-08-01,1.3908443913808106,2.184080429536854,0.5976083532247675
2023-08-02,1.039995857424794,1.598527596557244,0.4814641182923438
2023-08-03,1.148050304099284,1.744040624085963,0.5520599841126053
2023-08-04,1.1642495702122881,1.7449459810257377,0.5835531593988387
2023-08-07,1.1036815892159733,1.6860935834629367,0.5212695949690098
2023-08-08,1.1663730570547193,1.7577770360400267,0.5749690780694119
2023-08-09,1.1445380133316225,1.7638753514992267,0.5252006751640184
2023-08-10,1.1353272843751236,1.7528459066097688,0.5178086621404787
2023-08-11,1.2674237655420815,1.9179136587901793,0.6169338722939838
2023-08-14,1.393007529884209,2.1640987505167866,0.6219163092516315
2023-08-15,1.222982442414957,1.8347221742141444,0.6112427106157695
2023-08-16,1.214884239548097,1.7845966759896548,0.6451718031065391
2023-08-17,1.1042911072889254,1.6573948174510358,0.5511873971268152
2023-08-18,1.1246347209991938,1.6851649194651144,0.5641045225332733
2023-08-21,1.090963498953211,1.6178067826997362,0.5641202152066858
2023-08-22,1.1151959249906356,1.6737455257312186,0.5566463242500524
2023-08-23,0.9905734502031667,1.4827856021177788,0.49836129828855447
2023-08-24,0.8228875609154145,1.2198284490745475,0.4259466727562814
2023-08-25,0.7420429935276798,1.090643902489163,0.3934420845661965
2023-08-28,0.8118034503512228,1.150518367641715,0.47308853306073056
2023-08-29,0.6971905866148385,0.9357148524600184,0.4586663207696585
2023-08-30,0.6920778418767966,0.9234117606765581,0.46074392307703516
2023-08-31,0.7370060931393438,0.993209154940527,0.48080303133816077
2023-09-01,0.8089113533049588,1.070263790664417,0.5475589159455005
2023-09-05,0.7790162365196149,1.0399013691214276,0.5181311039178023
2023-09-06,0.7404572997454693,0.9827181080347146,0.4981964914562239
2023-09-07,0.8034552210040502,1.0491787686238194,0.557731673384281
2023-09-08,0.79407494160398,1.055571833038779,0.5325780501691808
2023-09-11,0.3597339774617279,0.6044026060882464,0.11506534883520948
2023-09-12,0.3212425685966575,0.5542759238586874,0.08820921333462757
2023-09-13,0.25148066488376947,0.4773478880132823,0.025613441754256623
2023-09-14,0.18587881323915068,0.4527946059753635,-0.08103697949706211
2023-09-15,-0.037247673245290935,0.14541186039665155,-0.21990720688723342
2023-09-18,-0.053913327424660165,0.13435992203622468,-0.242186576885545
2023-09-19,-0.01788838683457253,0.206749878687679,-0.24252665235682405
2023-09-20,-0.09401502927243433,0.09701303377303111,-0.28504309231789976
2023-09-21,-0.11942721580964025,-0.010084875245508303,-0.2287695563737722
2023-09-22,0.11068989268875624,0.23702803694914168,-0.0156482515716292
2023-09-25,-0.019461179147197888,0.08779243669663805,-0.12671479499103383
2023-09-26,-0.05322938009059842,0.005432492233980239,-0.11189125241517707
2023-09-27,-0.05344178359504814,0.03982129056125195,-0.14670485775134823
2023-09-28,-0.12068016500984664,-0.03314465562398631,-0.20821567439570698
2023-09-29,-0.09476601239185782,0.010115583684370077,-0.1996476084680857
2023-10-02,-0.19876867958380212,-0.10090708073356962,-0.2966302784340346
2023-10-03,-0.13414515506206764,-0.06534081886243563,-0.20294949126169967
2023-10-04,-0.1452238279665246,-0.09816693612990554,-0.19228071980314368
2023-10-05,-0.17490236146839083,-0.08176459974780265,-0.268040123188979
2023-10-06,-0.09017589680052931,0.01130571432071978,-0.1916575079217784
2023-10-09,-0.08698891681617393,0.01793410021436946,-0.19191193384671734
2023-10-10,-0.06677634337807103,0.04456979816973493,-0.17812248492587698
2023-10-11,-0.037813264419941886,0.15406652717083422,-0.229693056010718
2023-10-12,0.005637119032986679,0.2021344507750388,-0.19086021270906545
2023-10-13,-0.019350002868481125,0.1687907801655406,-0.20749078590250286
2023-10-16,-0.17563083548285377,-0.04988025587109355,-0.30138141509461397
2023-10-17,-0.1977010875359576,-0.07000863816337106,-0.32539353690854417
2023-10-18,-0.2029324693883335,-0.11602271055997226,-0.28984222821669475
2023-10-19,-0.31058806427280444,-0.247436783209866,-0.3737393453357429
2023-10-20,-0.27770843521276095,-0.24456611546844884,-0.31085075495707304
2023-10-23,-0.2787096991655418,-0.22470451073326334,-0.3327148875978202
2023-10-24,-0.09906183684973274,-0.05871633372790909,-0.1394073399715564
2023-10-25,-0.09463974217104629,-0.09865743301870246,-0.09062205132339012
2023-10-26,-0.10074001333138505,-0.09591755361134872,-0.10556247305142138
2023-10-27,-0.07034121144348103,-0.03885826423305324,-0.10182415865390883
2023-10-30,-0.10735328030512245,-0.13426973054448896,-0.08043683006575594
2023-10-31,-0.09227357564420717,-0.13781757655347485,-0.0467295747349395
2023-11-01,-0.12061091432984081,-0.18993254103390828,-0.051289287625773346
2023-11-02,-0.1994075512396124,-0.3015443619298401,-0.09727074054938471
2023-11-03,-0.33296200279318117,-0.44879029890064015,-0.2171337066857222
2023-11-06,-0.36527725248739307,-0.4779491788023553,-0.25260532617243076
2023-11-07,-0.34367096379884055,-0.4056191369938815,-0.2817227906037996
2023-11-08,-0.3358481593708701,-0.397743238528238,-0.2739530802135022
2023-11-09,-0.32063593492540277,-0.39326575429632404,-0.24800611555448152
2023-11-10,-0.38578280535495657,-0.5036127119648597,-0.2679528987450534
2023-11-13,-0.35878863760268354,-0.47774399147602353,-0.23983328372934348
2023-11-14,-0.3982276735069623,-0.535006525533043,-0.26144882148088167
2023-11-15,-0.33089179560508625,-0.46446524237055975,-0.19731834883961272
2023-11-16,-0.06260702097829976,-0.20403766912875432,0.07882362717215478
2023-11-17,-0.10193991084947777,-0.2185393826358159,0.014659560936860357
2023-11-20,-0.03791896844197772,-0.15940663091419313,0.08356869403023769
2023-11-21,-0.07603335383844378,-0.19679601904037228,0.044729311363484715
2023-11-22,-0.08704224725459447,-0.2072487864472667,0.03316429193807773
2023-11-24,-0.11342961894149763,-0.21920459944004017,-0.007654638442955068
2023-11-27,-0.0896322840627163,-0.18785212350258096,0.008587555377148358
2023-11-28,-0.05884258869045075,-0.1373578204450824,0.019672643064180897
2023-11-29,0.019715427108507873,-0.05997501885623597,0.09940587307325172
2023-11-30,0.052151111413576895,0.035419312287120704,0.06888291054003308
2023-12-01,0.05998470286152623,0.07691276649776484,0.04305663922528763
2023-12-04,0.13314777138122183,0.20692609484484875,0.059369447917594895
2023-12-05,0.15240311378840074,0.23129367041301072,0.07351255716379075
2023-12-06,-0.04408453052029536,0.017779179794238438,-0.10594824083482916
2023-12-07,0.008904223816796411,0.17123637202062295,-0.15342792438703012
2023-12-08,0.1457354752788757,0.4258874677850782,-0.1344165172273268
2023-12-11,0.18676393033748262,0.5073948891050795,-0.13386702843011422
2023-12-12,0.2117148933793654,0.5709741546430146,-0.14754436788428382
2023-12-13,0.11795600745017164,0.41482490506919756,-0.17891289016885428
2023-12-14,0.18770535844048786,0.5181553214361253,-0.14274460455514962
2023-12-15,0.3168104230188805,0.8016426262012977,-0.1680217801635366
2023-12-18,0.21341316836716703,0.6977660124510426,-0.2709396757167086
2023-12-19,0.2556331342280799,0.7424859996533945,-0.23121973119723468
2023-12-20,0.19375692445651913,0.5098474418667331,-0.12233359295369488
2023-12-21,0.4196025828508488,0.743999633324386,0.0952055323773116
2023-12-22,0.5844458488168771,0.9990151909866585,0.1698765066470957
2023-12-26,0.7328551606214274,1.281914443641943,0.18379587760091184
2023-12-27,0.7031380480447408,1.2560139147438392,0.15026218134564245
2023-12-28,1.0935153865988538,1.993876069270611,0.19315470392709666
2023-12-29,0.9349933716181178,1.7663550849518266,0.10363165828440891
2024-01-02,0.7550463399168431,1.4862137953809285,0.02387888445275783
2024-01-03,0.7306048338402638,1.3725663016759206,0.08864336600460679
2024-01-04,0.6555785799437022,1.2981844087236771,0.012972751163727314
2024-01-05,0.6134788783002952,1.2556065643158605,-0.028648807715270053
2024-01-08,0.4656364048255222,0.9572994465588608,-0.026026636907816387
2024-01-09,0.4994702795213777,0.9918165311269985,0.007124027915756888
2024-01-10,0.4848697758390995,0.9712946261684706,-0.0015550744902716193
2024-01-11,0.5320937329899594,1.024527995700985,0.0396594702789338
2024-01-12,0.4402127194271268,0.9187526216453116,-0.03832718279105798
2024-01-16,0.5627080722208103,1.0487776473615589,0.07663849708006186
2024-01-17,0.6205117911171019,1.099660807728134,0.1413627745060698
2024-01-18,0.5494250197421467,1.0069886391017089,0.09186140038258454
2024-01-19,0.4571779006267946,0.8319275559303508,0.0824282453232383
2024-01-22,0.5667123456209404,0.9808209726145434,0.15260371862733743
2024-01-23,0.9619781667057021,1.4595143957284515,0.46444193768295267
2024-01-24,1.0850723370826976,1.6061708405439783,0.5639738336214168
2024-01-25,1.0750942636443463,1.5883284165447047,0.5618601107439882
2024-01-26,1.0697549073758348,1.5800670109261437,0.559442803825526
2024-01-29,1.19498523083114,1.8113891101664916,0.5785813514957883
2024-01-30,1.1912483906112454,1.8049084244318399,0.577588356790651
2024-01-31,0.9427124380865108,1.3041858492030771,0.5812390269699446
